index,d__Bacteria;p__Firmicutes,d__Bacteria;p__Actinobacteriota,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Archaea;p__Halobacterota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Deinococcota,d__Bacteria;__,d__Bacteria;p__RCP2-54,d__Bacteria;p__Bdellovibrionota,d__Bacteria;p__WPS-2,d__Bacteria;p__Spirochaetota,d__Bacteria;p__Armatimonadota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__Sva0485,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__NB1-j,d__Bacteria;p__Dadabacteria,d__Bacteria;p__GAL15,d__Bacteria;p__Nitrospinota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Dependentiae,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Zixibacteria,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__SAR324_clade(Marine_group_B),d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__WS4,d__Bacteria;p__WS2,d__Bacteria;p__TX1A-33,d__Bacteria;p__TA06,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__WS1,d__Bacteria;p__Hydrogenedentes,d__Bacteria;p__LCP-89,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__Phragmoplastophyta,d__Archaea;p__Aenigmarchaeota,d__Bacteria;p__WOR-1,d__Archaea;p__Micrarchaeota,d__Archaea;p__Altiarchaeota,d__Bacteria;p__Fusobacteriota,d__Archaea;__,d__Bacteria;p__DTB120,d__Eukaryota;__,d__Bacteria;p__Cloacimonadota,d__Bacteria;p__Acetothermia,d__Bacteria;p__Modulibacteria,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__PAUC34f,d__Bacteria;p__Firestonebacteria,d__Bacteria;p__NKB15,d__Eukaryota;p__Microsporidia,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Cnidaria,d__Archaea;p__Iainarchaeota,d__Bacteria;p__uncultured,d__Archaea;p__Hadarchaeota,asv-id,Hojo,crop-id,year,pref,crop,date,lati,long,latlng1d,SoilTypeID,SoilTypeID2
2021-Hojo-042_S42,8742.0,17849.0,3158.0,22373.0,10042.0,2657.0,9217.0,482.0,614.0,2956.0,7787.0,4935.0,937.0,133.0,50.0,0.0,0.0,3979.0,14.0,1316.0,0.0,939.0,11.0,15.0,502.0,54.0,408.0,71.0,0.0,10.0,326.0,187.0,10.0,59.0,0.0,32.0,84.0,84.0,39.0,0.0,39.0,8.0,20.0,0.0,12.0,0.0,11.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-042,Hojo,172_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-043_S43,6119.0,20243.0,4408.0,16206.0,5216.0,2965.0,7903.0,493.0,381.0,1063.0,9022.0,2905.0,165.0,101.0,102.0,24.0,6.0,2010.0,3.0,843.0,0.0,680.0,0.0,0.0,138.0,28.0,127.0,122.0,0.0,15.0,164.0,34.0,0.0,0.0,0.0,12.0,82.0,197.0,29.0,5.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-043,Hojo,173_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-044_S44,5873.0,15224.0,4172.0,15591.0,4500.0,2695.0,7740.0,530.0,331.0,1361.0,8337.0,3204.0,361.0,61.0,72.0,10.0,11.0,2528.0,0.0,691.0,0.0,596.0,0.0,0.0,233.0,40.0,130.0,156.0,0.0,27.0,136.0,57.0,0.0,0.0,0.0,32.0,40.0,74.0,22.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-044,Hojo,174_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.97806,131.05659,-4.08562,D6c1p2,NA
2021-Hojo-045_S45,5265.0,16273.0,2591.0,20797.0,9161.0,2539.0,6754.0,286.0,322.0,3331.0,6427.0,3203.0,3470.0,45.0,10.0,0.0,0.0,4515.0,43.0,931.0,0.0,1129.0,5.0,13.0,593.0,42.0,188.0,48.0,0.0,5.0,852.0,72.0,0.0,0.0,0.0,19.0,58.0,109.0,85.0,7.0,0.0,28.0,13.0,0.0,24.0,0.0,0.0,0.0,0.0,19.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-045,Hojo,175_21_Miyz_Spin,21.0,Miyz,Spin,2021/8/10,31.66206,131.05427,-4.30014,D6h1p2,D6h1p2
2021-Hojo-046_S46,4181.0,13256.0,5331.0,13034.0,9506.0,2328.0,9374.0,977.0,498.0,2481.0,5915.0,2907.0,304.0,81.0,67.0,0.0,0.0,1621.0,4.0,1137.0,0.0,360.0,0.0,0.0,663.0,0.0,327.0,123.0,0.0,21.0,164.0,111.0,0.0,54.0,0.0,23.0,10.0,145.0,19.0,13.0,32.0,41.0,5.0,0.0,14.0,0.0,4.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-046,Hojo,176_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98461,131.06121,-4.0778,D1h3w5,D1h3w5
2021-Hojo-047_S47,7218.0,20605.0,9779.0,21139.0,16553.0,2941.0,14962.0,1452.0,734.0,4432.0,11233.0,4229.0,693.0,139.0,109.0,2.0,2.0,2482.0,15.0,2014.0,0.0,749.0,0.0,5.0,1129.0,52.0,660.0,241.0,0.0,10.0,338.0,192.0,8.0,221.0,0.0,34.0,50.0,181.0,21.0,15.0,61.0,101.0,17.0,0.0,0.0,0.0,3.0,0.0,0.0,14.0,0.0,3.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Hojo-047,Hojo,177_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98473,131.06015,-4.0785,D1h3w5,NA
2021-Hojo-048_S48,6377.0,13723.0,5056.0,14315.0,7476.0,2305.0,7497.0,704.0,409.0,2235.0,4920.0,4124.0,523.0,78.0,41.0,3.0,0.0,2076.0,7.0,1072.0,0.0,508.0,0.0,0.0,373.0,12.0,185.0,107.0,0.0,44.0,195.0,86.0,11.0,71.0,0.0,19.0,84.0,56.0,4.0,7.0,9.0,38.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-048,Hojo,178_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98166,131.0619,-4.07927,D1h3w5,D1h3w5
2021-Hojo-049_S49,11269.0,15188.0,5550.0,20758.0,11300.0,3342.0,10821.0,1032.0,564.0,2967.0,7891.0,5118.0,964.0,119.0,66.0,4.0,6.0,3137.0,0.0,1536.0,0.0,585.0,0.0,10.0,753.0,8.0,373.0,158.0,0.0,46.0,348.0,101.0,17.0,78.0,0.0,11.0,68.0,95.0,31.0,10.0,30.0,48.0,21.0,0.0,7.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-049,Hojo,179_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98068,131.06977,-4.07412,D1h3w5,D1h3w5
2021-Hojo-050_S50,8994.0,17175.0,5003.0,16859.0,8499.0,2140.0,7881.0,807.0,462.0,2225.0,5233.0,4046.0,549.0,97.0,51.0,6.0,10.0,1972.0,8.0,935.0,0.0,545.0,0.0,27.0,366.0,25.0,161.0,113.0,0.0,39.0,236.0,86.0,8.0,59.0,0.0,6.0,20.0,131.0,22.0,0.0,6.0,20.0,11.0,0.0,6.0,0.0,4.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-050,Hojo,180_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98249,131.06942,-4.07316,D1h3w5,D1h3w5
2021-Hojo-051_S51,5521.0,15832.0,4740.0,16227.0,10213.0,2938.0,11125.0,1139.0,469.0,2739.0,6626.0,3781.0,826.0,145.0,47.0,3.0,0.0,1779.0,0.0,1228.0,11.0,960.0,0.0,0.0,542.0,20.0,287.0,138.0,0.0,10.0,176.0,68.0,17.0,124.0,0.0,18.0,92.0,116.0,30.0,0.0,23.0,56.0,7.0,0.0,4.0,0.0,5.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-051,Hojo,181_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.98308,131.07401,-4.06937,D1h3w5,D1h3w5
2021-Hojo-052_S52,5110.0,18701.0,3484.0,17830.0,13766.0,2670.0,11309.0,1053.0,582.0,2638.0,6515.0,4566.0,664.0,50.0,46.0,98.0,106.0,2473.0,9.0,1248.0,15.0,809.0,0.0,14.0,588.0,16.0,383.0,77.0,0.0,29.0,304.0,67.0,9.0,85.0,0.0,14.0,98.0,174.0,29.0,0.0,22.0,32.0,13.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-052,Hojo,182_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.96784,131.07423,-4.07947,D6c1p2,D6c1p2
2021-Hojo-053_S85,16965.0,40187.0,5196.0,37510.0,29546.0,4591.0,23880.0,2430.0,1070.0,5091.0,14521.0,10541.0,1381.0,211.0,199.0,511.0,907.0,3774.0,30.0,2790.0,25.0,1754.0,7.0,29.0,1460.0,70.0,760.0,165.0,19.0,89.0,609.0,238.0,35.0,386.0,0.0,41.0,108.0,389.0,81.0,19.0,7.0,47.0,54.0,0.0,0.0,0.0,12.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-053,Hojo,183_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.96817,131.07416,-4.0793,D6c1p2,D6c1p2
2021-Hojo-054_S54,12396.0,24287.0,4904.0,27458.0,15657.0,4405.0,15522.0,1719.0,657.0,3482.0,10314.0,7481.0,1100.0,118.0,53.0,7.0,5.0,2667.0,11.0,1662.0,41.0,1010.0,102.0,3.0,763.0,24.0,329.0,139.0,0.0,78.0,189.0,96.0,15.0,199.0,0.0,11.0,46.0,223.0,76.0,17.0,10.0,49.0,17.0,0.0,3.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-054,Hojo,184_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.94618,131.08595,-4.08539,D1h3w5,NA
2021-Hojo-055_S55,6080.0,23372.0,4999.0,23226.0,12706.0,2329.0,12170.0,1426.0,593.0,4769.0,7917.0,4200.0,1829.0,89.0,38.0,0.0,0.0,1984.0,3.0,1509.0,0.0,605.0,0.0,7.0,1112.0,31.0,663.0,306.0,0.0,7.0,469.0,103.0,7.0,59.0,0.0,42.0,125.0,196.0,25.0,25.0,24.0,59.0,5.0,0.0,7.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-055,Hojo,185_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.94781,131.08877,-4.08221,D1h3w5,D1h3w5
2021-Hojo-056_S56,3298.0,23268.0,8998.0,28423.0,19646.0,5015.0,14025.0,1192.0,541.0,4890.0,11956.0,6333.0,2390.0,103.0,13.0,2.0,3.0,5122.0,4.0,1848.0,0.0,899.0,18.0,23.0,1943.0,10.0,893.0,162.0,0.0,10.0,616.0,33.0,9.0,145.0,0.0,10.0,101.0,119.0,19.0,18.0,39.0,54.0,13.0,0.0,28.0,0.0,0.0,0.0,0.0,5.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-056,Hojo,186_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/22,31.94478,131.09492,-4.0797,D1h3w5,D1h3w5
2021-Hojo-057_S57,4360.0,10849.0,3336.0,12465.0,7908.0,1875.0,7540.0,595.0,443.0,2159.0,5549.0,2680.0,384.0,57.0,103.0,0.0,6.0,1369.0,3.0,976.0,0.0,492.0,0.0,0.0,487.0,16.0,256.0,65.0,0.0,10.0,247.0,94.0,0.0,13.0,0.0,12.0,44.0,98.0,17.0,8.0,25.0,29.0,10.0,0.0,8.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-057,Hojo,187_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.98487,130.98144,-4.13659,D6z1v3,NA
2021-Hojo-058_S58,4146.0,19167.0,5164.0,13435.0,8178.0,2727.0,9968.0,829.0,288.0,2128.0,8216.0,3168.0,457.0,67.0,52.0,26.0,25.0,1709.0,59.0,1002.0,0.0,591.0,55.0,0.0,699.0,23.0,186.0,61.0,0.0,0.0,110.0,42.0,0.0,16.0,0.0,19.0,64.0,122.0,18.0,0.0,0.0,28.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-058,Hojo,188_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.97314,130.9813,-4.1446,D6z1v3,D1h3w5
2021-Hojo-059_S59,6870.0,15597.0,6280.0,14178.0,9678.0,2882.0,8554.0,819.0,417.0,3058.0,6967.0,2656.0,771.0,56.0,43.0,0.0,0.0,1773.0,6.0,913.0,0.0,488.0,0.0,0.0,368.0,16.0,133.0,86.0,0.0,14.0,289.0,61.0,0.0,15.0,0.0,18.0,77.0,114.0,14.0,6.0,3.0,24.0,6.0,0.0,0.0,0.0,10.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-059,Hojo,189_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.96876,130.97879,-4.1494,D1h3w5,D1h3w5
2021-Hojo-060_S60,6081.0,20163.0,5936.0,18473.0,16333.0,1308.0,10974.0,76.0,223.0,1825.0,10769.0,3123.0,357.0,44.0,33.0,4.0,0.0,780.0,0.0,1710.0,198.0,883.0,2403.0,0.0,764.0,9.0,23.0,0.0,0.0,47.0,425.0,0.0,0.0,0.0,0.0,21.0,44.0,200.0,40.0,0.0,0.0,4.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,Hojo-060,Hojo,190_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.96756,130.98221,-4.14768,D1h3w5,D1h3w5
2021-Hojo-061_S86,12760.0,26848.0,9858.0,29782.0,27900.0,5752.0,21168.0,1737.0,874.0,3918.0,18303.0,8956.0,1005.0,84.0,113.0,4.0,0.0,1691.0,107.0,2676.0,159.0,1053.0,911.0,8.0,1617.0,29.0,182.0,237.0,0.0,47.0,107.0,28.0,0.0,131.0,0.0,17.0,133.0,295.0,72.0,20.0,0.0,29.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-061,Hojo,191_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95982,130.98613,-4.14999,D1h3w5,NA
2021-Hojo-062_S62,7635.0,14762.0,3419.0,13990.0,11887.0,2651.0,10419.0,881.0,495.0,2314.0,6742.0,3778.0,2264.0,40.0,58.0,19.0,0.0,1534.0,42.0,1357.0,10.0,569.0,7.0,4.0,681.0,38.0,316.0,177.0,0.0,78.0,100.0,52.0,9.0,111.0,0.0,19.0,127.0,225.0,23.0,0.0,27.0,60.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,4.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-062,Hojo,192_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95182,130.95993,-4.17475,D6h2p2,NA
2021-Hojo-063_S63,4466.0,6928.0,2066.0,7366.0,4672.0,1035.0,4418.0,570.0,292.0,1164.0,2605.0,2120.0,789.0,0.0,31.0,0.0,0.0,661.0,18.0,611.0,0.0,230.0,0.0,2.0,378.0,0.0,77.0,113.0,0.0,6.0,28.0,23.0,3.0,24.0,0.0,0.0,10.0,110.0,18.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-063,Hojo,193_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95155,130.95975,-4.17507,D6h2p2,D6h2p2
2021-Hojo-064_S64,11396.0,20470.0,5878.0,22330.0,13464.0,2725.0,13130.0,972.0,795.0,3511.0,10346.0,4858.0,2565.0,101.0,130.0,0.0,10.0,3108.0,35.0,1925.0,0.0,1218.0,0.0,3.0,807.0,50.0,561.0,159.0,0.0,18.0,328.0,259.0,7.0,35.0,0.0,34.0,133.0,150.0,68.0,0.0,93.0,12.0,31.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,3.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-064,Hojo,194_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95271,130.97294,-4.16453,D1h3w5,D1h3w5
2021-Hojo-065_S65,6696.0,14926.0,3247.0,17872.0,11267.0,2410.0,10707.0,706.0,548.0,2643.0,8233.0,3817.0,1667.0,66.0,72.0,0.0,9.0,2823.0,5.0,1453.0,0.0,691.0,0.0,6.0,698.0,29.0,480.0,153.0,0.0,33.0,231.0,175.0,0.0,14.0,0.0,33.0,137.0,178.0,46.0,0.0,62.0,36.0,7.0,0.0,8.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,13.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-065,Hojo,195_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95195,130.97238,-4.16546,D1h3w5,D1h3w5
2021-Hojo-066_S66,8180.0,20290.0,5228.0,23540.0,12821.0,2924.0,12079.0,675.0,719.0,4112.0,9864.0,5332.0,1085.0,135.0,150.0,0.0,13.0,2995.0,21.0,1577.0,0.0,1058.0,0.0,0.0,622.0,32.0,411.0,91.0,0.0,14.0,296.0,185.0,0.0,31.0,0.0,42.0,137.0,165.0,44.0,0.0,38.0,22.0,0.0,0.0,10.0,0.0,8.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-066,Hojo,196_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95151,130.97229,-4.16582,D1h3w5,D1h3w5
2021-Hojo-067_S67,6552.0,13386.0,4048.0,16757.0,9087.0,1891.0,9511.0,934.0,515.0,3134.0,7585.0,3069.0,884.0,98.0,128.0,0.0,4.0,1699.0,13.0,1184.0,0.0,808.0,0.0,0.0,495.0,26.0,359.0,137.0,0.0,16.0,236.0,210.0,5.0,29.0,0.0,59.0,89.0,102.0,37.0,0.0,43.0,17.0,9.0,0.0,7.0,0.0,10.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-067,Hojo,197_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95164,130.97169,-4.16618,D1h3w5,D1h3w5
2021-Hojo-068_S68,4112.0,16301.0,2785.0,11994.0,13735.0,2015.0,9534.0,1451.0,452.0,2108.0,5553.0,3474.0,841.0,115.0,107.0,129.0,142.0,1433.0,5.0,1311.0,8.0,472.0,4.0,12.0,457.0,43.0,387.0,89.0,0.0,25.0,161.0,79.0,36.0,107.0,0.0,39.0,70.0,125.0,20.0,0.0,0.0,21.0,7.0,0.0,6.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-068,Hojo,198_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95768,130.98153,-4.15484,D1h3w5,NA
2021-Hojo-069_S69,6910.0,18931.0,6798.0,18606.0,14233.0,3138.0,11040.0,751.0,577.0,3043.0,7869.0,4134.0,1047.0,34.0,63.0,4.0,6.0,2420.0,96.0,1300.0,7.0,916.0,24.0,0.0,663.0,7.0,239.0,84.0,0.0,27.0,235.0,62.0,4.0,38.0,0.0,2.0,100.0,110.0,38.0,11.0,4.0,29.0,0.0,0.0,8.0,0.0,6.0,0.0,0.0,14.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-069,Hojo,199_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95667,130.98062,-4.15619,D1h3w5,D1h3w5
2021-Hojo-070_S70,7190.0,17161.0,5351.0,16536.0,11808.0,2967.0,11013.0,940.0,643.0,2571.0,7211.0,4413.0,1360.0,125.0,78.0,0.0,3.0,1954.0,27.0,1104.0,0.0,688.0,14.0,3.0,572.0,15.0,300.0,152.0,0.0,28.0,110.0,59.0,0.0,72.0,0.0,21.0,62.0,72.0,27.0,0.0,0.0,33.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,2.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-070,Hojo,200_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95655,130.98111,-4.15591,D1h3w5,D1h3w5
2021-Hojo-071_S71,8432.0,9823.0,3275.0,9848.0,6634.0,1672.0,6709.0,632.0,440.0,1676.0,3774.0,2383.0,1023.0,64.0,44.0,0.0,0.0,1011.0,22.0,762.0,0.0,377.0,0.0,0.0,354.0,13.0,165.0,89.0,0.0,26.0,76.0,80.0,0.0,40.0,0.0,4.0,39.0,77.0,13.0,0.0,3.0,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-071,Hojo,201_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.95703,130.98098,-4.15568,D1h3w5,D1h3w5
2021-Hojo-072_S72,5396.0,12060.0,4034.0,13625.0,7190.0,2150.0,8593.0,812.0,567.0,2436.0,5858.0,2505.0,444.0,67.0,87.0,8.0,0.0,1802.0,4.0,1174.0,0.0,459.0,0.0,3.0,388.0,0.0,221.0,109.0,0.0,11.0,224.0,78.0,0.0,61.0,0.0,32.0,63.0,132.0,15.0,17.0,12.0,16.0,12.0,0.0,5.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Hojo-072,Hojo,202_21_Miyz_Spin,21.0,Miyz,Spin,2021/7/27,31.96033,130.97966,-4.15443,D1h3w5,D1h3w5
