index,d__Bacteria;__,d__Bacteria;p__Firmicutes,d__Archaea;p__Crenarchaeota,d__Bacteria;p__Chloroflexi,d__Bacteria;p__Actinobacteriota,d__Bacteria;p__Proteobacteria,d__Bacteria;p__Methylomirabilota,d__Bacteria;p__Acidobacteriota,d__Bacteria;p__Gemmatimonadota,d__Bacteria;p__Verrucomicrobiota,d__Bacteria;p__Bacteroidota,d__Bacteria;p__Nitrospirota,d__Bacteria;p__Myxococcota,d__Bacteria;p__Planctomycetota,d__Bacteria;p__Deinococcota,d__Bacteria;p__Patescibacteria,d__Bacteria;p__Cyanobacteria,d__Bacteria;p__Latescibacterota,d__Bacteria;p__Halanaerobiaeota,d__Bacteria;p__Bdellovibrionota,d__Archaea;p__Thermoplasmatota,d__Bacteria;p__RCP2-54,d__Bacteria;p__Armatimonadota,d__Archaea;p__Halobacterota,d__Bacteria;p__Desulfobacterota,d__Bacteria;p__MBNT15,d__Bacteria;p__NB1-j,d__Bacteria;p__GAL15,Unassigned;__,d__Bacteria;p__FCPU426,d__Bacteria;p__Abditibacteriota,d__Bacteria;p__Elusimicrobiota,d__Bacteria;p__Zixibacteria,d__Bacteria;p__Entotheonellaeota,d__Bacteria;p__WPS-2,d__Bacteria;p__Dadabacteria,d__Bacteria;p__WS2,d__Bacteria;p__Nitrospinota,d__Archaea;p__Aenigmarchaeota,d__Archaea;__,d__Eukaryota;p__Mucoromycota,d__Archaea;p__Euryarchaeota,d__Bacteria;p__Sumerlaeota,d__Bacteria;p__Fibrobacterota,d__Bacteria;p__Spirochaetota,d__Archaea;p__Nanoarchaeota,d__Bacteria;p__Dependentiae,d__Eukaryota;p__Chlorophyta,d__Bacteria;p__Hydrogenedentes,d__Eukaryota;p__Peronosporomycetes,d__Eukaryota;p__Holozoa,d__Archaea;p__Micrarchaeota,d__Eukaryota;__,d__Bacteria;p__Sva0485,d__Bacteria;p__Caldatribacteriota,d__Eukaryota;p__Cnidaria,d__Bacteria;p__Deferrisomatota,d__Bacteria;p__Campylobacterota,d__Eukaryota;p__SAR,d__Eukaryota;p__Ochrophyta,d__Eukaryota;p__Nematozoa,d__Bacteria;p__WS1,d__Bacteria;p__TX1A-33,d__Eukaryota;p__Ascomycota,d__Bacteria;p__Margulisbacteria,d__Bacteria;p__WOR-1,d__Bacteria;p__WS4,d__Eukaryota;p__Bicosoecida,d__Eukaryota;p__Zoopagomycota,d__Eukaryota;p__Ciliophora,d__Bacteria;p__DTB120,d__Eukaryota;p__MAST-12,d__Eukaryota;p__Amoebozoa,d__Archaea;p__Asgardarchaeota,d__Eukaryota;p__Diatomea,d__Eukaryota;p__Heterolobosea,d__Bacteria;p__TA06,d__Eukaryota;p__Cryptomycota,d__Bacteria;p__Cloacimonadota
S_2529,754,232,994,1224,818,1567,279,1115,379,275,272,76,253,593,7,32,39,66,0,29,79,6,10,7,62,0,15,135,0,0,0,12,11,0,0,14,4,0,0,34,0,0,0,6,0,13,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2530,1108,100,692,665,799,1528,227,1118,396,316,367,66,255,572,0,57,26,112,0,36,74,0,25,3,55,0,12,34,0,17,0,7,12,9,2,5,0,0,3,25,0,0,0,7,0,15,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2531,979,527,339,760,1125,1766,51,789,565,130,208,37,266,478,0,118,83,55,0,35,62,4,57,0,0,0,0,0,6,20,0,15,0,0,10,0,0,0,6,32,0,0,0,0,4,9,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2532,857,409,155,460,691,1241,4,588,478,91,93,20,155,266,4,122,68,0,0,32,39,0,17,0,0,0,0,0,0,21,0,16,0,0,2,0,0,0,0,11,0,0,2,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2533,804,390,284,549,824,1579,21,773,536,84,144,29,200,387,4,105,83,18,0,33,40,0,70,0,0,0,0,0,6,15,0,24,0,0,5,0,0,0,2,30,0,0,0,0,4,0,2,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2534,718,411,313,588,941,1396,117,812,631,93,111,31,222,368,3,59,34,105,0,33,49,0,58,0,0,0,0,0,2,8,0,13,0,0,0,0,0,0,2,13,0,0,0,0,6,22,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2536,792,447,318,514,816,1297,24,733,570,95,86,31,193,368,9,98,39,10,0,14,42,0,44,0,0,0,0,0,2,30,0,25,0,0,2,0,0,0,0,18,0,0,0,4,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2537,779,301,237,507,927,1663,33,530,378,81,176,29,162,281,0,88,60,30,0,13,35,0,15,0,0,0,0,0,2,12,0,13,0,0,3,0,0,0,3,6,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2538,1671,489,259,792,1270,2185,18,852,711,154,188,30,272,411,10,158,95,8,0,40,50,0,43,0,0,0,0,0,8,22,0,17,0,0,4,0,0,0,0,35,0,0,0,0,0,2,2,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2539,972,245,167,318,689,1131,11,509,367,47,101,28,144,241,6,53,80,6,0,32,15,0,39,0,0,0,0,0,2,16,0,11,0,0,4,0,0,0,0,26,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2540,1276,272,157,440,790,1028,52,620,463,50,91,28,152,203,2,44,9,73,0,24,25,0,26,0,0,0,0,0,2,7,0,0,0,0,0,0,0,0,3,13,0,0,0,0,0,19,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2541,1398,499,213,521,636,1249,0,610,326,70,107,26,193,334,2,112,138,0,0,25,40,0,18,0,0,0,0,0,2,29,0,15,0,0,0,0,0,0,0,44,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2542,2597,644,331,735,1215,1926,14,1041,824,148,178,59,330,590,23,211,116,0,0,43,57,0,75,0,0,0,0,0,5,41,0,43,0,0,2,0,0,0,0,47,0,0,0,0,0,11,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2543,882,221,1780,1537,598,1544,454,1378,256,304,393,80,307,511,7,15,2,94,0,14,171,12,0,4,81,0,16,98,0,6,0,8,4,0,4,21,0,0,7,32,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2544,528,156,1326,1257,766,1649,289,1102,348,203,458,52,209,449,4,6,43,66,0,20,99,0,10,4,38,0,10,103,0,0,0,9,6,5,0,11,0,0,5,9,0,6,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2545,1310,438,197,552,1104,1702,8,737,604,86,228,28,268,317,6,125,104,3,0,34,27,0,58,0,0,0,0,0,8,27,0,20,0,0,0,0,0,0,0,19,0,0,0,12,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2546,686,331,207,445,956,1334,14,651,421,85,138,17,209,310,5,54,66,5,0,22,8,0,34,0,0,0,0,0,4,16,0,9,0,0,4,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2547,1620,460,182,442,788,1236,0,617,345,72,98,19,195,238,0,78,37,0,0,25,14,0,27,0,0,0,0,0,2,7,0,17,0,0,6,0,0,0,0,46,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2548,2583,627,319,759,1372,2123,26,1180,777,115,191,53,362,619,17,127,113,6,0,35,58,0,66,0,0,0,0,0,11,17,2,31,0,0,0,0,0,0,0,21,0,0,0,7,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2549,1907,445,166,540,967,1597,7,689,500,88,176,17,134,305,0,118,83,0,0,37,23,0,44,0,0,0,0,0,0,11,0,4,0,0,2,0,0,0,0,15,0,0,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2551,3203,433,153,422,647,848,0,512,279,44,59,19,136,266,0,79,36,2,0,28,33,0,15,0,0,0,0,0,0,17,0,14,0,0,0,0,0,0,0,21,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2552,3819,210,97,212,473,572,6,309,240,29,46,6,98,142,4,22,18,3,2,0,6,0,21,0,0,0,0,0,6,10,0,8,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2554,913,153,457,992,1190,2270,143,1327,438,351,521,46,251,503,0,23,63,75,6,18,20,0,27,0,20,0,53,25,0,3,0,14,2,12,0,3,0,0,0,0,0,2,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2555,383,113,283,643,637,1314,101,803,278,176,299,25,153,246,0,5,33,49,0,7,5,0,10,0,6,0,34,11,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2556,477,138,304,698,742,1401,93,898,301,171,316,30,212,333,0,10,22,54,0,4,25,0,23,0,7,21,34,13,0,3,0,6,2,0,0,4,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2557,762,206,560,797,1006,1694,294,1460,413,359,265,68,233,600,0,38,11,76,0,19,80,0,9,0,59,0,9,42,3,0,0,4,0,8,0,8,0,0,0,0,0,0,0,0,0,12,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2558,186,85,139,207,287,537,85,518,114,114,91,22,68,130,0,3,0,18,0,11,13,0,0,0,13,0,0,10,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,6,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2559,393,103,156,339,621,964,135,677,238,132,177,27,119,180,5,3,3,22,0,0,0,2,13,0,7,0,0,16,0,0,0,0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2560,768,152,226,336,553,1012,142,734,219,144,193,38,136,235,0,19,13,43,0,16,37,0,13,0,0,0,12,21,0,5,0,4,0,0,2,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2561,173,112,49,410,334,647,77,406,169,40,116,15,42,134,0,3,2,18,2,9,0,0,13,2,0,3,8,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2562,381,239,170,1073,991,1847,136,1028,488,140,342,30,140,453,0,15,2,37,6,38,12,0,35,13,24,0,35,9,4,0,0,10,2,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2563,466,275,187,1259,1027,1898,204,1187,597,144,295,32,238,487,2,9,11,47,10,35,45,0,46,6,58,4,28,30,0,0,0,12,5,0,0,0,3,0,0,0,0,0,0,0,3,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2564,467,340,234,1444,1154,2010,184,1291,594,192,462,38,198,689,0,25,7,64,6,40,16,0,63,10,23,5,44,19,0,4,0,9,2,5,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2566,729,340,126,1053,823,1500,120,1025,455,140,290,31,144,421,0,26,3,44,16,4,9,0,37,8,33,8,43,22,3,0,0,10,3,0,0,0,0,0,0,2,0,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2567,316,241,222,1501,968,1664,157,1072,493,142,386,25,160,553,0,6,0,47,9,11,10,0,38,10,61,3,50,0,2,0,0,8,2,0,0,0,5,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2568,315,173,146,966,659,1316,127,889,428,112,250,22,127,353,0,4,3,43,10,0,14,0,25,11,21,5,41,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2569,886,269,424,805,1066,1800,119,1077,347,274,398,35,255,573,0,11,47,45,9,57,39,0,28,0,16,0,39,14,2,5,0,8,0,8,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2570,1045,364,522,773,1215,1916,231,1264,320,365,450,49,203,667,0,31,26,47,0,56,74,0,22,0,51,0,17,19,6,5,0,10,6,15,0,6,6,0,0,0,0,0,0,7,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2571,906,241,379,657,807,1396,201,910,289,249,410,45,156,369,0,2,36,33,0,29,10,0,19,0,0,0,12,33,3,0,0,10,4,8,2,7,3,0,0,6,0,0,0,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2572,950,289,319,615,969,1596,173,1050,339,274,387,71,182,450,0,13,16,61,0,34,31,3,34,4,33,0,9,12,3,0,0,14,0,8,0,4,0,0,0,10,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2573,922,569,210,595,991,1576,24,708,507,84,155,25,224,323,5,115,67,0,0,29,38,2,53,0,0,0,0,0,3,9,0,38,0,0,0,0,0,0,0,21,0,0,0,0,0,6,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2574,483,231,107,223,506,730,10,405,228,25,55,14,86,166,0,45,19,5,0,9,5,0,19,0,0,0,0,0,0,10,0,4,0,0,0,0,0,0,0,17,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2575,1341,814,499,998,981,1984,7,1083,540,137,202,47,325,677,3,301,84,0,0,67,66,2,65,0,0,0,0,0,6,17,0,60,0,0,16,0,0,0,0,49,0,0,0,0,0,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2576,896,518,288,453,877,1237,12,708,465,56,69,33,192,294,15,83,53,12,0,23,15,0,55,0,0,0,0,0,10,0,0,11,0,0,0,0,0,0,0,36,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2577,349,528,487,1211,861,1333,173,728,437,92,243,23,171,495,6,18,15,28,11,9,0,0,25,3,16,0,8,0,0,6,0,3,3,4,0,8,5,0,3,0,0,0,0,0,4,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2578,656,751,696,1786,1341,2165,299,1123,703,128,362,23,224,765,8,11,23,39,36,63,7,0,7,0,33,0,29,0,2,6,0,0,0,0,0,6,8,0,0,0,0,4,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2579,620,843,736,2070,1575,2221,293,1119,774,183,435,53,305,911,13,36,17,19,11,45,0,0,34,10,6,0,16,0,0,0,0,14,0,6,0,8,9,0,0,5,0,2,4,5,3,21,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2580,598,696,637,1629,1275,1853,296,1139,698,136,297,41,230,587,7,21,7,47,6,36,17,0,26,3,36,0,23,0,6,0,0,9,0,10,0,0,7,0,0,13,0,0,2,2,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2581,362,526,463,1371,935,1578,183,825,574,136,218,33,215,494,5,17,8,30,22,32,0,0,42,8,20,0,15,0,2,9,0,0,2,0,0,4,5,0,2,9,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2582,416,600,460,1443,1020,1481,167,886,639,120,254,22,195,460,10,21,3,21,14,24,0,0,26,8,0,0,15,0,0,6,0,0,0,2,0,0,9,0,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2583,841,184,262,617,897,1337,104,789,238,210,299,35,239,342,0,10,39,26,6,31,14,3,8,0,6,0,22,16,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2584,1185,240,488,907,1233,1931,141,1171,346,302,373,51,259,532,2,17,57,66,5,25,26,0,44,0,26,0,22,16,0,3,0,17,0,5,0,9,0,0,0,0,0,0,0,0,2,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2585,3407,337,254,496,965,1566,21,698,423,123,146,35,194,376,2,120,48,10,0,33,35,2,42,0,0,0,0,0,2,9,0,46,0,0,5,0,0,0,0,13,0,0,0,2,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2586,4526,349,219,461,811,1328,10,578,461,83,102,17,183,270,7,66,57,8,0,28,19,0,26,0,0,0,0,0,6,3,0,12,0,0,3,0,0,0,2,9,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2588,461,719,612,1586,1010,1692,244,1026,596,129,294,30,239,639,12,16,6,27,19,33,0,0,25,7,3,2,18,0,0,3,0,5,0,5,0,4,5,0,3,7,0,0,0,0,2,21,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2589,377,613,531,1421,1077,1654,218,953,577,163,238,20,219,525,10,44,3,19,11,37,0,0,24,11,31,0,21,0,0,9,0,0,3,0,0,0,5,0,0,2,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2590,135,234,237,567,451,636,116,400,217,35,106,14,74,165,0,5,2,9,6,2,0,0,0,4,19,0,9,0,2,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2592,528,748,479,1299,1265,1950,181,895,595,249,487,25,263,706,12,36,30,36,8,64,0,0,36,12,0,0,11,0,0,0,0,6,3,4,0,4,0,0,0,0,0,0,0,0,0,30,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2593,917,355,367,1160,718,1682,198,1159,566,137,260,55,184,534,0,27,5,96,14,18,5,0,40,15,53,7,36,9,0,0,0,11,7,2,0,0,0,0,0,0,0,0,0,3,0,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2594,423,251,292,1044,650,1452,218,1022,516,80,195,47,187,367,0,18,9,67,7,12,7,0,33,10,47,6,57,5,0,8,0,13,3,0,0,0,0,0,0,0,0,0,0,0,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2595,761,365,268,1008,696,1500,205,983,458,146,270,36,188,389,0,22,8,48,10,0,4,0,32,10,9,0,34,0,0,0,0,7,3,6,0,0,4,0,2,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2596,601,146,419,654,831,1619,104,1008,331,201,330,68,214,329,7,7,47,57,7,24,23,0,20,0,9,0,37,13,0,0,0,0,0,7,0,0,0,0,0,0,0,2,3,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2597,420,131,366,697,747,1496,89,913,342,166,342,61,216,367,0,0,72,51,9,18,10,0,25,0,21,0,23,17,0,0,0,7,3,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2598,983,352,1070,1726,1772,3523,283,2078,689,432,845,123,457,929,7,5,201,123,23,81,43,0,63,0,30,0,74,39,2,0,0,10,3,6,0,8,0,0,0,0,0,0,0,4,3,0,8,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2599,1657,347,82,257,459,719,7,398,271,55,56,20,108,102,2,57,31,4,0,19,14,0,10,0,0,0,0,0,0,9,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2600,3039,311,168,316,510,960,0,436,243,44,111,22,99,198,0,96,30,0,0,27,18,0,27,0,0,0,0,0,3,7,0,21,0,0,0,0,0,0,0,5,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2601,975,148,677,885,865,1450,238,1044,333,268,215,53,232,391,0,26,23,42,0,35,64,22,20,0,0,0,5,48,4,9,0,13,0,12,0,7,0,0,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2602,892,150,450,466,690,1216,143,853,276,228,143,40,124,387,0,7,5,33,0,5,39,0,6,0,9,0,0,9,0,9,0,11,0,0,0,5,0,0,2,0,0,0,0,0,0,16,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2603,480,260,56,798,483,1571,144,664,733,52,135,16,141,165,0,22,0,30,14,28,9,0,29,9,6,4,48,29,0,0,0,7,2,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2604,861,292,20,778,594,1592,145,627,746,83,124,15,162,162,0,72,0,37,8,25,2,0,26,10,8,4,30,0,0,0,0,4,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2605,1312,443,145,1293,1072,3048,308,1250,1189,88,174,21,286,312,0,60,8,107,22,42,27,0,34,27,33,6,66,32,0,0,0,4,7,0,0,0,3,0,0,0,0,0,0,4,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2606,553,194,276,911,682,1562,178,1037,501,97,174,31,205,381,0,26,9,69,5,23,8,0,37,7,41,4,31,0,0,0,0,13,5,7,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2607,578,214,328,867,647,1416,217,991,526,105,201,37,169,352,0,13,3,64,6,22,4,0,34,9,12,5,45,8,0,8,0,15,6,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2608,700,310,348,1114,841,1934,236,1310,613,147,267,37,262,499,0,29,3,82,10,47,4,0,43,5,46,13,62,16,2,0,0,17,7,5,0,0,0,0,0,0,0,0,3,5,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2609,868,563,367,1318,990,1568,191,711,591,62,100,15,179,309,14,51,0,9,12,17,3,0,19,4,20,0,20,0,3,0,0,0,0,0,0,6,0,0,3,0,0,0,0,0,0,11,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
S_2610,424,514,325,1166,819,1371,228,703,641,78,89,9,151,269,9,56,0,14,6,48,0,0,18,0,11,0,17,0,0,0,0,2,0,0,0,4,0,0,11,0,0,0,0,0,0,16,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
